mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15.812707344690958,0.14961460041001023,0.06717769304911296,0.0039154184541744085,0.01,50,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 50}",0.9065190957143212,0.906516775858646,0.906516775858646,0.9065175491438712,1.093590452884148e-06,4
32.35847417513529,1.026770101548658,0.09558876355489095,0.006918675111109499,0.01,100,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}",0.9565476338188947,0.9574151280524121,0.9561494937462776,0.9567040852058616,0.0005284034611159989,1
16.58837405840556,1.2011280783644032,0.0653239091237386,0.001731198224529092,0.1,50,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}",0.9564731865895725,0.9573903116934683,0.95609986102839,0.9566544531038103,0.0005421923961339701,2
27.31752920150757,5.319236837094189,0.08338300387064616,0.014381125337742679,0.1,100,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}",0.9563242921309278,0.9573654953345245,0.9560254119515584,0.9565717331390036,0.0005743843995581265,3
