mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
219.07394035657248,0.8799632731609938,0.1287226676940918,0.03744976610358324,0.01,50,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 50}",0.9983936589026847,0.9989071469953126,0.9991046505503766,0.9988018188161246,0.00029966403384476737,4
418.7872536977132,9.972277274447405,0.13375417391459146,0.006466824719875041,0.01,100,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}",0.9993153300240951,0.9992889872017696,0.9992494864907568,0.9992846012388737,2.7058827561558954e-05,1
202.2154093583425,2.3678447706235413,0.09718855222066243,0.011891556638550353,0.1,50,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}",0.9991968294513424,0.9992363195870859,0.9991441512613893,0.9991924334332726,3.775573948934183e-05,2
346.22358139355975,61.51225785510301,0.10450442632039388,0.020584074769121094,0.1,100,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}",0.9992231629119541,0.9990914836467056,0.9991178174540475,0.9991441546709025,5.6892260562358335e-05,3
