mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17.7574139436086,2.751795650184537,1.3120141824086506,0.4204606446123238,,50,"{'classifier__max_depth': None, 'classifier__n_estimators': 50}",0.9558031615256719,0.9571173317450864,0.9554794520547946,0.9561333151085175,0.0007082436074153273,6
28.06221826871236,0.48714392115398053,0.9124565919240316,0.08254820561661505,,100,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.9559520559843164,0.9570428826682549,0.9558020647210641,0.9562656677912118,0.0005529747243083352,5
4.857769807179769,0.6365984514866858,0.16035834948221842,0.0567260795193231,5,50,"{'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,2
9.432347218195597,1.1562728556439974,0.21288816134134927,0.005294667354228977,5,100,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,2
8.45269521077474,1.236428124360219,0.1800378163655599,0.0006169642764774416,10,50,"{'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9565228180757873,0.9574151280524121,0.9561494937462776,0.9566958132914923,0.0005309758674420824,1
14.06716521581014,3.207230987567152,0.3275911808013916,0.01691703702576413,10,100,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,2
