mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
13.407213608423868,0.6899187611011824,0.7176512877146403,0.4057934268041662,,50,"{'classifier__max_depth': None, 'classifier__n_estimators': 50}",0.955927240241209,0.9569188008735359,0.9556035338495136,0.9561498583214195,0.0005595539553058091,6
26.236039400100708,0.15149227395881143,1.0275547504425049,0.28221523161062545,,100,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.9556790828101347,0.957166964462974,0.9556035338495136,0.9561498603742073,0.0007198622353858181,5
4.366366068522136,0.9855372560830884,0.1490161418914795,0.05170822965985857,5,50,"{'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,1
8.936442295710245,1.1847250283623385,0.1880817413330078,0.007413011274102536,5,100,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,1
8.432223399480185,1.407393140210614,0.19751365979512533,0.007351550788991051,10,50,"{'classifier__max_depth': 10, 'classifier__n_estimators': 50}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,1
13.571988582611084,3.410196221910915,0.34255218505859375,0.08937651870731847,10,100,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9564980023326799,0.9574151280524121,0.9561494937462776,0.9566875413771232,0.0005337923043297817,1
