mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
13.171166817347208,0.896988296169678,0.10245688756306966,0.04674420561606465,0.01,50,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 50}",0.9065190957143212,0.906516775858646,0.906516775858646,0.9065175491438712,1.093590452884148e-06,4
26.010231653849285,1.1973789125678143,0.10892939567565918,0.016702248281707043,0.01,100,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}",0.9565476338188947,0.9574151280524121,0.9561494937462776,0.9567040852058616,0.0005284034611159989,1
13.110429048538208,0.20499774750246452,0.12268853187561035,0.036187499927387,0.1,50,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}",0.9564980023326799,0.9573903116934683,0.9560750446694462,0.9566544528985315,0.0005482331747146144,2
21.747727394104004,3.8536803398687347,0.09170047442118327,0.017622422374915177,0.1,100,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}",0.9563739236171427,0.9573158626166369,0.9560005955926146,0.9565634606087982,0.0005534287304459043,3
