mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
13.3623739083608,0.17966029641484657,0.06966447830200195,0.0025408514475992157,0.01,50,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 50}",0.9065190957143212,0.906516775858646,0.906516775858646,0.9065175491438712,1.093590452884148e-06,4
24.76322356859843,1.2273131349005841,0.1403055191040039,0.05047975178678525,0.01,100,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}",0.9565476338188947,0.9574151280524121,0.9561494937462776,0.9567040852058616,0.0005284034611159989,1
13.47114642461141,0.16837627592179413,0.07029191652933757,0.0032754902033439487,0.1,50,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}",0.9564980023326799,0.9573903116934683,0.9560750446694462,0.9566544528985315,0.0005482331747146144,2
23.009459654490154,3.9123548881641033,0.17722860972086588,0.054538365817453624,0.1,100,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}",0.9563987393602501,0.9573158626166369,0.9559757792336708,0.9565634604035194,0.0005593482128914149,3
